FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName
1377605;2014;Carbon dioxide (CO2);2.67;Volkswagen AG Werk Wolfsburg;Wolfsburg;Germany;52.429465;10.7683329;Manufacture of motor vehicles
1377631;2014;Carbon dioxide (CO2);0.234;Pilkington Deutschland AG -Werk Gladbeck-;Gladbeck;Germany;51.56623302;6.933418968;Manufacture of flat glass
1377635;2014;Carbon dioxide (CO2);0.415;Aluminium Oxid Stade GmbH;Stade;Germany;53.64429386;9.497936443;Manufacture of other inorganic basic chemicals
1377639;2014;Carbon dioxide (CO2);0.256;EEV BioEnergie GmbH & Co KG;Papenburg;Germany;53.09951103;7.397769603;Production of electricity
1377662;2014;Carbon dioxide (CO2);4.14;RWE Generation SE Kraftwerk Ibbenbüren;Ibbenbüren;Germany;52.28884995;7.747889733;Production of electricity
1377663;2014;Carbon dioxide (CO2);8.81;E.ON KRAFTWERK SCHOLVEN;Gelsenkirchen;Germany;51.60241087;7.009859059;Production of electricity
1377672;2014;Carbon dioxide (CO2);0.377;ArcelorMittal Bremen GmbH Kokerei Prosper;Bottrop;Germany;51.51823157;6.973272226;Manufacture of coke oven products
1377697;2014;Carbon dioxide (CO2);0.278;E.ON Kraftwerke GmbH;Datteln;Germany;51.62931782;7.330652788;Production of electricity
1377704;2014;Carbon dioxide (CO2);2.86;Evonik Degussa GmbH;Marl;Germany;51.67838615;7.103039879;Manufacture of other organic basic chemicals
1377762;2014;Carbon dioxide (CO2);0.288;Heidelberg Cement AG - Zementwerk Paderborn;Paderborn;Germany;51.69898847;8.747040907;Manufacture of cement
1377768;2014;Carbon dioxide (CO2);2.19;E.ON Kraftwerke GmbH Kraftwerk Heyden;Petershagen;Germany;52.38159791;8.998648356;Production of electricity
1377784;2014;Carbon dioxide (CO2);1.05;Gemeinschaftskraftwerk Veltheim GmbH;Porta Westfalica;Germany;52.1889655;8.93218366;Production of electricity
1377820;2014;Carbon dioxide (CO2);0.252;Pfleiderer Gütersloh GmbH (Werk 2);Gütersloh;Germany;51.91545493;8.400024698;Manufacture of veneer sheets and wood-based panels
1377836;2014;Carbon dioxide (CO2);0.142;Stadtwerke Bielefeld GmbH;Bielefeld;Germany;51.99965716;8.615154605;Production of electricity
1377853;2014;Carbon dioxide (CO2);1.18;RWE Power AG-Fabrik Ville/Berrenrath;Hürth-Berrenrath;Germany;50.86714504;6.836055594;Mining of lignite
1377854;2014;Carbon dioxide (CO2);0.484;RWE Power AG-Fabrik Fortuna Nord;Bergheim;Germany;50.98694545;6.65805487;Mining of lignite
1377855;2014;Carbon dioxide (CO2);1.6;RWE Power AG-Fabrik Frechen;Frechen;Germany;50.89424619;6.791055593;Mining of lignite
1377856;2014;Carbon dioxide (CO2);1.28;RWE Power AG Kraftwerk Goldenberg;Hürth;Germany;50.86099455;6.843417402;Production of electricity
1377883;2014;Carbon dioxide (CO2);0.199;Reno De Medici Arnsberg GmbH;Arnsberg;Germany;51.39113486;8.073864881;Manufacture of paper and paperboard
1377938;2014;Carbon dioxide (CO2);3.76;RWE Power AG Kraftwerk Westfalen;Hamm;Germany;51.6826061;7.969915522;Production of electricity
1377955;2014;Carbon dioxide (CO2);2.95;Gemeinschaftskraftwerk Bergkamen A beschränkt haftende OHG;Bergkamen;Germany;51.63716577;7.619127881;Production of electricity
1377958;2014;Carbon dioxide (CO2);0.766;Spenner Zement GmbH & Co. KG;Erwitte;Germany;51.60112073;8.33612643;Manufacture of cement
1377961;2014;Carbon dioxide (CO2);0.253;MHB Hamm Betriebsführungsgesellschaft mbH;Hamm;Germany;51.68005645;7.744793049;Treatment and disposal of non-hazardous waste
1377965;2014;Carbon dioxide (CO2);0.958;E.ON Kraftwerke GmbH Kraftwerk Knepper;Dortmund;Germany;51.56852636;7.350181827;Production of electricity
1378013;2014;Carbon dioxide (CO2);0.177;GSB Ebenhausen;Baar-Ebenhausen;Germany;48.6945723;11.47895727;Treatment and disposal of hazardous waste
1378015;2014;Carbon dioxide (CO2);0.123;AHKW Geiselbullach;Olching;Germany;48.23533706;11.35950565;Treatment and disposal of non-hazardous waste
1378017;2014;Carbon dioxide (CO2);0.185;Biomasseheizkraftwerk Zolling GmbH;Zolling;Germany;48.45619096;11.79992545;Production of electricity
1378033;2014;Carbon dioxide (CO2);0.712;Gunvor Raffinerie Ingolstadt GmbH;Kösching;Germany;48.79199234;11.47731516;Manufacture of refined petroleum products
1378048;2014;Carbon dioxide (CO2);0.102;Leipa Georg Leinfelder GmbH;Schrobenhausen;Germany;48.55670596;11.26240193;Manufacture of paper and paperboard
1378086;2014;Carbon dioxide (CO2);0.129;Erdgasverdichterstation MEGAL Waidhaus;Waidhaus;Germany;49.65519271;12.51367124;Distribution of gaseous fuels through mains
1378112;2014;Carbon dioxide (CO2);0.625;Holcim (Deutschland) AG Werk Höver;Sehnde;Germany;52.3498313;9.885933871;Manufacture of cement
1378131;2014;Carbon dioxide (CO2);0.16;Nordzucker AG Werk Uelzen;Uelzen;Germany;52.97836737;10.55955387;Manufacture of sugar
1378152;2014;Carbon dioxide (CO2);0.291;Papier- u. Kartonfabrik Varel GmbH & Co. KG;Varel;Germany;53.40305598;8.13281587;Manufacture of paper and paperboard
1378158;2014;Carbon dioxide (CO2);0.178;EBE Holzheizkraftwerk GmbH;Emlichheim;Germany;52.61934124;6.873448264;Treatment and disposal of non-hazardous waste
1378160;2014;Carbon dioxide (CO2);1.06;BP Europa SE BP Lingen;Lingen;Germany;52.56185428;7.311814641;Manufacture of refined petroleum products
1378162;2014;Carbon dioxide (CO2);0.104;Schoeller Technocell GmbH & Co. KG;Osnabrück;Germany;52.27459178;8.120623703;Manufacture of paper and paperboard
1378215;2014;Carbon dioxide (CO2);1.32;GDF SUEZ Energie Deutschland AG Kraftwerk Bremen-Farge;Bremen;Germany;53.20208978;8.516171319;Production of electricity
1378224;2014;Carbon dioxide (CO2);0.351;Henkel AG & Co. KGaA;Düsseldorf;Germany;51.17555009;6.839385488;Manufacture of other chemical products n.e.c.
1378229;2014;Carbon dioxide (CO2);0.333;AWG Abfallwirtschaftsgesellschaft mbH Wuppertal;Wuppertal;Germany;51.22530548;7.142813468;Treatment and disposal of non-hazardous waste
1378240;2014;Carbon dioxide (CO2);0.123;Grace GmbH & Co. KG;Worms;Germany;49.66461149;8.35900313;Manufacture of other inorganic basic chemicals
1378246;2014;Carbon dioxide (CO2);0.142;SWK GmbH;Kaiserslautern;Germany;49.43496805;7.760872394;Steam and air conditioning supply
1378251;2014;Carbon dioxide (CO2);0.683;Dyckerhoff GmbH;Göllheim;Germany;49.60101885;8.041377942;Manufacture of cement
1378252;2014;Carbon dioxide (CO2);0.108;Ardagh Group;Germersheim;Germany;49.23310953;8.374906979;Manufacture and processing of other glass, including technical glassware
1378275;2014;Carbon dioxide (CO2);0.127;Papierfabrik Palm GmbH & Co.KG;Aalen;Germany;48.82369772;10.11424128;Manufacture of paper and paperboard
1378295;2014;Carbon dioxide (CO2);0.16;Märker Kalk GmbH;Blaustein;Germany;48.41911381;9.902391591;Manufacture of lime and plaster
1378307;2014;Carbon dioxide (CO2);6.19;GKM Grosskraftwerk Mannheim AG Elektrizitätswerk;Mannheim;Germany;49.44509647;8.496098775;Production of electricity
1378341;2014;Carbon dioxide (CO2);0.149;Papierfabrik August Koehler SE;Oberkirch;Germany;48.52681204;8.086229012;Manufacture of paper and paperboard
1378382;2014;Carbon dioxide (CO2);1.46;CEMEX Zement GmbH;Rüdersdorf bei Berlin;Germany;52.48906926;13.83692917;Manufacture of cement
1378387;2014;Carbon dioxide (CO2);1.68;ArcelorMittal Eisenhüttenstadt GmbH;Eisenhüttenstadt;Germany;52.16614052;14.61768224;Manufacture of basic iron and steel and of ferro-alloys
1378435;2014;Carbon dioxide (CO2);0.847;Lhoist Western Europe - Rheinkalk GmbH Werk Hönnetal;Menden;Germany;51.39770237;7.841677494;Manufacture of lime and plaster
1378451;2014;Carbon dioxide (CO2);0.154;EEW Energy from Waste Göppingen GmbH;Göppingen;Germany;48.68215533;9.67147521;Treatment and disposal of non-hazardous waste
1378472;2014;Carbon dioxide (CO2);0.64;HeidelbergCement AG - Zementwerk Geseke (Milke);Geseke;Germany;51.6188373;8.51065893;Manufacture of cement
1378473;2014;Carbon dioxide (CO2);0.388;Portland-Zementwerke Gebr. Seibel GmbH & Co. KG;Erwitte;Germany;51.59721014;8.334681945;Manufacture of cement
1378474;2014;Carbon dioxide (CO2);0.458;Portlandzementwerk -Wittekind- Hugo Miebach Söhne KG;Erwitte;Germany;51.59468474;8.33490652;Manufacture of cement
1378520;2014;Carbon dioxide (CO2);0.307;E.ON Kraftwerke GmbH, Kraftwerk Ingolstadt;Großmehring;Germany;48.76086647;11.50293227;Production of electricity
1378521;2014;Carbon dioxide (CO2);1.78;GDF SUEZ Energie Deutschland AG Standort Kraftwerk Zolling;Zolling;Germany;48.45520209;11.79951933;Production of electricity
1378523;2014;Carbon dioxide (CO2);0.252;Müllheizkraftwerk Burgkirchen;Burgkirchen a.d.Alz;Germany;48.1851535;12.73465747;Treatment and disposal of non-hazardous waste
1378539;2014;Carbon dioxide (CO2);0.106;Hagener Entsorgungsbetrieb HEB Gmb;Hagen;Germany;51.37760265;7.470674478;Treatment and disposal of non-hazardous waste
1378547;2014;Carbon dioxide (CO2);0.203;InfraServ GmbH & Co. Gendorf KG;Burgkirchen a.d.Alz;Germany;48.18308394;12.73009346;Other business support service activities n.e.c.
1378595;2014;Carbon dioxide (CO2);0.369;UPM GmbH, Werk Schongau;Schongau;Germany;47.80727577;10.90003999;Manufacture of paper and paperboard
1378614;2014;Carbon dioxide (CO2);0.125;RBB RMHKW Böblingen;Böblingen;Germany;48.69330761;9.06184218;Treatment and disposal of non-hazardous waste
1378621;2014;Carbon dioxide (CO2);0.668;MVV Umwelt Asset GmbH Müllheizkraftwerk;Mannheim;Germany;49.52138192;8.452455526;Treatment and disposal of non-hazardous waste
1378636;2014;Carbon dioxide (CO2);2.37;SWM Heizkraftwerk Nord;Unterföhring;Germany;48.18120037;11.63977268;Steam and air conditioning supply
1378637;2014;Carbon dioxide (CO2);0.62;SWM Heizkraftwerk Süd;München;Germany;48.11411532;11.55565789;Steam and air conditioning supply
1378640;2014;Carbon dioxide (CO2);0.119;Heizkraftwerk Altenstadt GmbH & Co. KG;Altenstadt i.Lkr. Weilheim-Schongau;Germany;47.79751704;10.85914082;Production of electricity
1378650;2014;Carbon dioxide (CO2);0.975;OMV Werk Burghausen;Burghausen i.Lkr. Altötting;Germany;48.19497657;12.83249114;Manufacture of refined petroleum products
1378674;2014;Carbon dioxide (CO2);0.553;Basell Polyolefine GmbH;Münchsmünster;Germany;48.75855173;11.70862643;Manufacture of plastics in primary forms
1378675;2014;Carbon dioxide (CO2);0.781;Zementwerk Rohrdorf;Rohrdorf i.Lkr. Rosenheim;Germany;47.79081962;12.18159007;Manufacture of cement
1378690;2014;Carbon dioxide (CO2);0.157;Kelheim Fibres GmbH;Kelheim;Germany;48.9060988;11.9032822;Manufacture of man-made fibres
1378694;2014;Carbon dioxide (CO2);0.188;Rottwerk Pocking;Pocking;Germany;48.4187226;13.33021656;Manufacture of other inorganic basic chemicals
1378701;2014;Carbon dioxide (CO2);0.519;Müllkraftwerk Schwandorf;Schwandorf;Germany;49.31003496;12.0878943;Treatment and disposal of non-hazardous waste
1378709;2014;Carbon dioxide (CO2);0.229;Pilkington Deutschland AG;Weiherhammer;Germany;49.62008699;12.07645089;Manufacture of flat glass
1378720;2014;Carbon dioxide (CO2);0.114;Müllheizkraftwerk Bamberg;Bamberg;Germany;49.9119454;10.85380024;Treatment and disposal of non-hazardous waste
1378754;2014;Carbon dioxide (CO2);0.417;Enertec Hameln GmbH Müllverbrennungsanlage;Hameln;Germany;52.09886943;9.388399411;Treatment and disposal of non-hazardous waste
1378760;2014;Carbon dioxide (CO2);0.336;Sappi Alfeld GmbH;Alfeld;Germany;51.98596257;9.820763204;Manufacture of paper and paperboard
1378778;2014;Carbon dioxide (CO2);0.133;KRONOS TITAN GmbH Werk Nordenham;Nordenham;Germany;53.53068437;8.546741045;Manufacture of other inorganic basic chemicals
1378786;2014;Carbon dioxide (CO2);0.136;AK Energie GmbH;Osnabrück;Germany;52.29629628;8.023455333;Production of electricity
1378811;2014;Carbon dioxide (CO2);0.384;Pfleiderer Neumarkt GmbH Spanplattenwerk 2 und 3;Neumarkt i.d. Oberpfalz;Germany;49.26170903;11.45134133;Manufacture of veneer sheets and wood-based panels
1378849;2014;Carbon dioxide (CO2);0.22;E.ON Kraftwerke GmbH Kraftwerk Kirchmöser;Brandenburg a.d. Havel;Germany;52.39476008;12.41714973;Production of electricity
1378861;2014;Carbon dioxide (CO2);1.72;GKH - Gemeinschaftskraftwerk Hannover GmbH;Hannover;Germany;52.42031711;9.647596009;Production of electricity
1378883;2014;Carbon dioxide (CO2);0.123;Nordzucker AG Werk Nordstemmen;Nordstemmen;Germany;52.17090492;9.795063322;Manufacture of sugar
1378962;2014;Carbon dioxide (CO2);0.776;swb Erzeugung AG & Co. KG / Heizkraftwerk Hastedt;Bremen;Germany;53.05926644;8.87301999;Production of electricity
1378963;2014;Carbon dioxide (CO2);1.89;swb Erzeugung AG & Co. KG / Heizkraftwerk Hafen;Bremen;Germany;53.1239067;8.727338;Production of electricity
1378965;2014;Carbon dioxide (CO2);0.253;swb Entsorgung GmbH & Co. KG / MKK Bremen Mittelkalorik-Kraftwerk;Bremen;Germany;53.1247514;8.727213102;Treatment and disposal of non-hazardous waste
1378968;2014;Carbon dioxide (CO2);0.28;Müllheizkraftwerk Bremerhaven;Bremerhaven;Germany;53.54789488;8.618006006;Production of electricity
1378983;2014;Carbon dioxide (CO2);0.151;Aluminium Norf GmbH;Neuss;Germany;51.15048973;6.769715655;Aluminium production
1378999;2014;Carbon dioxide (CO2);0.146;Georgsmarienhütte GmbH;Georgsmarienhütte;Germany;52.2091444;8.049501107;Manufacture of basic iron and steel and of ferro-alloys
1379006;2014;Carbon dioxide (CO2);1.26;EMPG - EAA Großenkneten Erdgas-Aufbereitungsanlage;Großenkneten;Germany;52.95619592;8.227422392;Manufacture of other organic basic chemicals
1379010;2014;Carbon dioxide (CO2);0.102;Boehringer Ingelheim Pharma GmbH & Co.KG;Ingelheim am Rhein;Germany;49.97560341;8.044137268;Manufacture of pharmaceutical preparations
1379014;2014;Carbon dioxide (CO2);0.311;Entsorgungsgesellschaft Mainz mbH;Mainz;Germany;50.02531317;8.238395845;Treatment and disposal of non-hazardous waste
1379041;2014;Carbon dioxide (CO2);0.166;GML Abfallwirtschaftsgesellschaft mbH;Ludwigshafen am Rhein;Germany;49.4846822;8.426356422;Treatment and disposal of non-hazardous waste
1379094;2014;Carbon dioxide (CO2);2.41;ArcelorMittal Bremen GmbH;Bremen;Germany;53.12493044;8.68672853;Manufacture of basic iron and steel and of ferro-alloys
1379095;2014;Carbon dioxide (CO2);0.484;swb Entsorgung GmbH & Co. KG / MHKW Bremen;Bremen;Germany;53.11459465;8.8170396;Treatment and disposal of non-hazardous waste
1379100;2014;Carbon dioxide (CO2);0.122;ThyssenKrupp Nirosta GmbH;Krefeld;Germany;51.30167396;6.555853403;Manufacture of basic iron and steel and of ferro-alloys
1379104;2014;Carbon dioxide (CO2);0.54;SCHWENK Zement KG, Werk Mergelstetten;Heidenheim;Germany;48.65368683;10.16246767;Manufacture of cement
1379134;2014;Carbon dioxide (CO2);0.427;WSW Energie & Wasser AG;Wuppertal;Germany;51.24817253;7.120125897;Production of electricity
1379139;2014;Carbon dioxide (CO2);4.67;Hüttenwerke Krupp Mannesmann GmbH;Duisburg;Germany;51.36823117;6.712267332;Manufacture of basic iron and steel and of ferro-alloys
1379158;2014;Carbon dioxide (CO2);0.151;HKW;Neubrandenburg;Germany;53.56147966;13.29588114;Production of electricity
1379169;2014;Carbon dioxide (CO2);0.318;Evonik Röhm GmbH;Worms;Germany;49.65468288;8.365811445;Manufacture of other organic basic chemicals
1379195;2014;Carbon dioxide (CO2);0.124;Südzucker AG Werk Offstein;Obrigheim (Pfalz);Germany;49.59992398;8.221516095;Manufacture of sugar
1379223;2014;Carbon dioxide (CO2);0.259;Palm Power GmbH & Co. KG;Wörth am Rhein;Germany;49.04990443;8.260248568;Production of electricity
1379245;2014;Carbon dioxide (CO2);0.128;EVC Dresden-Wilschdorf /Reichenberg;Moritzburg;Germany;51.12740768;13.71283022;Steam and air conditioning supply
1379257;2014;Carbon dioxide (CO2);3.62;Rheinhafendampfkraftwerk (RDK);Karlsruhe;Germany;49.01351525;8.303333285;Production of electricity
1379262;2014;Carbon dioxide (CO2);0.27;Heizkraftwerk Pforzheim GmbH;Pforzheim;Germany;48.89726595;8.724529559;Production of electricity
1379264;2014;Carbon dioxide (CO2);0.529;Lafarge Zement Wössingen GmbH;Walzbachtal;Germany;49.01841298;8.612489731;Manufacture of cement
1379267;2014;Carbon dioxide (CO2);0.215;B E B Bioenergie Baden GmbH BMHKW Kehl 1+2;Kehl;Germany;48.58293049;7.819915173;Production of electricity
1379269;2014;Carbon dioxide (CO2);0.142;Kraftwerk Grenzach-Wyhlen KGW;Grenzach-Wyhlen;Germany;47.5475068;7.662699478;Production of electricity
1379276;2014;Carbon dioxide (CO2);0.1;HeidelbergCement AG Kalkwerk Istein;Efringen-Kirchen;Germany;47.65935586;7.54329463;Manufacture of lime and plaster
1379289;2014;Carbon dioxide (CO2);0.496;Schwenk Zement KG, Werk Allmendingen;Allmendingen;Germany;48.33198628;9.730468748;Manufacture of cement
1379290;2014;Carbon dioxide (CO2);0.804;HeidelbergCement AG;Schelklingen;Germany;48.36860312;9.7346784;Manufacture of cement
1379320;2014;Carbon dioxide (CO2);0.261;Vattenfall Europe New Energy Ecopower GmbH;Rüdersdorf;Germany;52.49065405;13.8307896;Treatment and disposal of non-hazardous waste
1379321;2014;Carbon dioxide (CO2);0.237;Fels-Werke GmbH Kalkwerk Rüdersdorf;Rüdersdorf bei Berlin;Germany;52.48644805;13.83004695;Manufacture of lime and plaster
1379335;2014;Carbon dioxide (CO2);0.209;EEW Energy from Waste Großräschen GmbH;Großräschen;Germany;51.58196317;13.97744648;Production of electricity
1379336;2014;Carbon dioxide (CO2);0.436;BASF Schwarzheide GmbH;Schwarzheide;Germany;51.47847341;13.88937153;Manufacture of plastics in primary forms
1379337;2014;Carbon dioxide (CO2);24.5;Vattenfall Europe Generation AG Kraftwerk Jänschwalde;Peitz;Germany;51.83247223;14.45303959;Production of electricity
1379362;2014;Carbon dioxide (CO2);2.58;KNG Kraftwerks- und Netzgesellschaft mbH Kraftwerk Rostock;Rostock;Germany;54.1428128;12.13294219;Production of electricity
1379418;2014;Carbon dioxide (CO2);0.226;Daimler AG Mercedes-Benz Werk;Sindelfingen;Germany;48.69993627;8.996099531;Manufacture of motor vehicles
1379440;2014;Carbon dioxide (CO2);2.06;Werk 1 MIRO-Mineralölraffinerie Oberrhein GmbH & Co.KG;Karlsruhe;Germany;49.05780929;8.329049992;Manufacture of refined petroleum products
1379453;2014;Carbon dioxide (CO2);0.161;EEW Energy from Waste Saarbrücken GmbH TREA Breisgau;Eschbach;Germany;47.89019999;7.616442196;Treatment and disposal of non-hazardous waste
1379537;2014;Carbon dioxide (CO2);0.197;GASCADE Gastransport GmbH;Lebus;Germany;52.4429385;14.47411146;Distribution of gaseous fuels through mains
1379538;2014;Carbon dioxide (CO2);1.84;VEO Vulkan-Energiewirtschaft - Oderbrücke GmbH;Eisenhüttenstadt;Germany;52.16280988;14.63339772;Production of electricity
1379543;2014;Carbon dioxide (CO2);0.114;DREWAG AMD EVC 2 EnergyCenter Wilschdorf;Moritzburg;Germany;51.12636389;13.71277349;Steam and air conditioning supply
1379560;2014;Carbon dioxide (CO2);11.9;Vattenfall Europe Generation AG  Kraftwerk Lippendorf;Böhlen;Germany;51.18324126;12.37169451;Production of electricity
1379608;2014;Carbon dioxide (CO2);0.394;MVA Bielefeld-Herford GmbH;Bielefeld;Germany;52.04256866;8.606256608;Treatment and disposal of non-hazardous waste
1379632;2014;Carbon dioxide (CO2);0.673;SCHWENK Zement KG, Werk Bernburg;Bernburg;Germany;51.81637521;11.7496466;Manufacture of cement
1379633;2014;Carbon dioxide (CO2);0.12;EUROGLAS GmbH;Haldensleben;Germany;52.27442466;11.44018309;Manufacture of flat glass
1379668;2014;Carbon dioxide (CO2);0.305;SITA Abfallverwertung GmbH;Lützen OT Zorbau;Germany;51.18155547;12.01945292;Treatment and disposal of non-hazardous waste
1379672;2014;Carbon dioxide (CO2);0.151;Südzucker AG Mannheim / Ochsenfurt, Werk Zeitz;Zeitz;Germany;51.02699192;12.0883403;Manufacture of sugar
1379673;2014;Carbon dioxide (CO2);0.407;CropEnergies Bioethanol GmbH;Zeitz;Germany;51.05438156;12.11815145;Manufacture of other inorganic basic chemicals
1379715;2014;Carbon dioxide (CO2);0.188;Heizkraftwerk Jena Süd;Jena;Germany;50.89755951;11.58528474;Steam and air conditioning supply
1379719;2014;Carbon dioxide (CO2);1.07;Deuna Zement GmbH;Deuna;Germany;51.36275973;10.48356827;Manufacture of cement
1379757;2014;Carbon dioxide (CO2);3.33;ThyssenKrupp Steel Europe AG Werk Hamborn;Duisburg;Germany;51.49125002;6.726482842;Manufacture of basic iron and steel and of ferro-alloys
