FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName;TotalQuantity;UnitName
807383;2012;Carbon monoxide (CO);0.000527;PPC S.A. SES RODOY;SORONI;Greece;36.377573;28.01736;Production of electricity;527000;kilogram
807403;2012;Carbon monoxide (CO);0.000602;HELLENIC PETROLEUM S.A. - INDUSTRIAL DIVISION OF ASPROPYRGOS;ASPROPYRGOS;Greece;38.032359;23.602761;Manufacture of refined petroleum products;602000;kilogram
807522;2012;Carbon monoxide (CO);0.000982;Vértesi Er?m? Zrt.;Oroszlány;Hungary;47.501688;18.271041;Steam and air conditioning supply;982000;kilogram
807646;2012;Carbon monoxide (CO);0.0187;ISD Dunaferr Zrt.;Dunaújváros;Hungary;46.943314;18.940529;Manufacture of basic iron and steel and of ferro-alloys;18700000;kilogram
826020;2012;Carbon monoxide (CO);0.000794;"AB ""Achema""";Jonalaukis;Lithuania;55.082596;24.33405;Manufacture of fertilisers and nitrogen compounds;794000;kilogram
826045;2012;Carbon monoxide (CO);0.000919;"Akcin? bendrov? ""ORLEN Lietuva""";Juodeikiai;Lithuania;56.381603;22.176544;Manufacture of refined petroleum products;919000;kilogram
826054;2012;Carbon monoxide (CO);0.00239;"AB ""Akmen?s cementas""";Naujoji Akmen?;Lithuania;56.312821;22.914165;Manufacture of cement;2390000;kilogram
826090;2012;Carbon monoxide (CO);0.00259;ArcelorMittal Belval & Differdange (Site de Differdange);Esch-sur-Alzette;Luxembourg;49.52597;5.89753;Manufacture of basic iron and steel and of ferro-alloys;2590000;kilogram
826091;2012;Carbon monoxide (CO);0.00228;ArcelorMittal Belval & Differdange (Site de Belval);Esch-sur-Alzette;Luxembourg;49.5019;5.95579;Manufacture of basic iron and steel and of ferro-alloys;2280000;kilogram
826092;2012;Carbon monoxide (CO);0.00146;Cimalux;Rumelange;Luxembourg;49.45300566;6.012933254;Manufacture of cement;1460000;kilogram
826154;2012;Carbon monoxide (CO);0.00353;'CEMEX' SIA, Broc?nu cementa r?pn?ca;Broc?ni;Latvia;56.693144;22.589752;Manufacture of cement;3530000;kilogram
826187;2012;Carbon monoxide (CO);0.000657;Shell Nederland Chemie BV (Pernis);Vondelingenplaat Rotterdam;Netherlands;51.88395;4.36503;Manufacture of other organic basic chemicals;657000;kilogram
826192;2012;Carbon monoxide (CO);0.00181;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Netherlands;51.88013;4.33533;Manufacture of refined petroleum products;1810000;kilogram
826193;2012;Carbon monoxide (CO);0.00252;BP Rotterdam Refinery;Europoort Rotterdam;Netherlands;51.94499;4.1078;Manufacture of refined petroleum products;2520000;kilogram
826195;2012;Carbon monoxide (CO);0.00092;Esso Nederland BV (Raffinaderij Rotterdam);Botlek Rotterdam;Netherlands;51.87221;4.29626;Manufacture of refined petroleum products;920000;kilogram
826220;2012;Carbon monoxide (CO);0.000772;Suiker Unie Vierverlaten;Groningen;Netherlands;53.21379;6.49511;Manufacture of sugar;772000;kilogram
826224;2012;Carbon monoxide (CO);0.0075;Aluminium Delfzijl BV;Farmsum;Netherlands;53.31256;6.97859;Aluminium production;7500000;kilogram
826275;2012;Carbon monoxide (CO);0.00154;Emerald Kalama Chemical Rotterdam BV;Botlek Rotterdam;Netherlands;51.88618;4.26066;Manufacture of other chemical products n.e.c.;1540000;kilogram
826328;2012;Carbon monoxide (CO);0.000548;E.On Benelux NV (Maasvlakte);Maasvlakte Rotterdam;Netherlands;51.95906;4.02657;Trade of electricity;548000;kilogram
826671;2012;Carbon monoxide (CO);0.0584;Tata Steel IJmuiden BV;Velsen-Noord;Netherlands;52.47656;4.59217;Manufacture of basic iron and steel and of ferro-alloys;58400000;kilogram
826673;2012;Carbon monoxide (CO);0.000726;Nuon Power Generation BV (Hemweg);Amsterdam;Netherlands;52.40531;4.8471;Production of electricity;726000;kilogram
826704;2012;Carbon monoxide (CO);0.000714;Shell Nederland Chemie BV (Moerdijk);Moerdijk;Netherlands;51.68785;4.56211;Manufacture of other organic basic chemicals;714000;kilogram
826705;2012;Carbon monoxide (CO);0.000604;SABIC Innovative Plastics BV;Bergen op Zoom;Netherlands;51.51059;4.25585;Manufacture of plastics in primary forms;604000;kilogram
826720;2012;Carbon monoxide (CO);0.000777;Suiker Unie (Dinteloord);Dinteloord;Netherlands;51.61818;4.43437;Manufacture of sugar;777000;kilogram
826745;2012;Carbon monoxide (CO);0.000776;Essent Energie Productie BV (Amer);Geertruidenberg;Netherlands;51.70784;4.84388;Production of electricity;776000;kilogram
826785;2012;Carbon monoxide (CO);0.00419;Dow Benelux BV (Hoek);Hoek;Netherlands;51.34225;3.78247;Manufacture of other organic basic chemicals;4190000;kilogram
826786;2012;Carbon monoxide (CO);0.000709;YARA Sluiskil BV;Sluiskil;Netherlands;51.27764;3.85006;Manufacture of fertilisers and nitrogen compounds;709000;kilogram
826789;2012;Carbon monoxide (CO);0.000613;Zeeland Refinery N.V.;Nieuwdorp;Netherlands;51.44562;3.72704;Manufacture of refined petroleum products;613000;kilogram
826800;2012;Carbon monoxide (CO);0.0014;ThermPhos International BV;Ritthem;Netherlands;51.45211;3.68971;Manufacture of other inorganic basic chemicals;1400000;kilogram
826828;2012;Carbon monoxide (CO);0.00261;Chemelot Site Permit BV;Geleen;Netherlands;50.98058;5.79633;Manufacture of plastics in primary forms;2610000;kilogram
826855;2012;Carbon monoxide (CO);0.000586;Centrale Gelderland GDF SUEZ Energie Nederland N.V.;Nijmegen;Netherlands;51.85591;5.82887;Production of electricity;586000;kilogram
826937;2012;Carbon monoxide (CO);0.00159;Componenta BV (Hoensbroek);Hoensbroek;Netherlands;50.90741;5.94052;Casting of iron;1590000;kilogram
827043;2007;Carbon monoxide (CO);0.000746;Hydro Aluminium Rolled Products;Holmestrand;Norway;59.4868622;10.3231907;Aluminium production;746000;kilogram
827451;2007;Carbon monoxide (CO);0.00253;ROCKWOOL AS, Trondheim;Trondheim;Norway;63.4355431;10.46758;Manufacture of other non-metallic mineral products n.e.c.;2530000;kilogram
828642;2009;Carbon monoxide (CO);0.0005;Hydro Aluminium Rolled Products;Holmestrand;Norway;59.4868622;10.3231907;Aluminium production;500000;kilogram
829104;2009;Carbon monoxide (CO);0.00292;ROCKWOOL AS, Trondheim;Trondheim;Norway;63.4355431;10.46758;Manufacture of other non-metallic mineral products n.e.c.;2920000;kilogram
829512;2010;Carbon monoxide (CO);0.00054;Hydro Aluminium Rolled Products;Holmestrand;Norway;59.4868622;10.3231907;Aluminium production;540000;kilogram
829955;2010;Carbon monoxide (CO);0.00295;ROCKWOOL AS, Trondheim;Trondheim;Norway;63.4355431;10.46758;Manufacture of other non-metallic mineral products n.e.c.;2950000;kilogram
832205;2011;Carbon monoxide (CO);0.000507;Hydro Aluminium Rolled Products;Holmestrand;Norway;59.4868622;10.3231907;Aluminium production;507000;kilogram
832671;2011;Carbon monoxide (CO);0.00202;ROCKWOOL AS, Trondheim;Trondheim;Norway;63.4355431;10.46758;Manufacture of other non-metallic mineral products n.e.c.;2020000;kilogram
833582;2012;Carbon monoxide (CO);0.00376;ROCKWOOL AS, Trondheim;Trondheim;Norway;63.4355431;10.46758;Manufacture of other non-metallic mineral products n.e.c.;3760000;kilogram
835389;2008;Carbon monoxide (CO);0.000867;Central Térmica da Vitória;São Martinho;Portugal;32.645631;-16.915725;Production of electricity;867000;kilogram
835395;2008;Carbon monoxide (CO);0.000611;Portucel Viana S.A.;Viana do Castelo;Portugal;41.70366077;-8.71239469;Manufacture of paper and paperboard;611000;kilogram
835396;2008;Carbon monoxide (CO);0.0131;MICROLIME - Produtos de Cal e Derivados, SA;ALDEIA DE PAIO PIRES;Portugal;38.62788949;-9.073891454;Manufacture of lime and plaster;13100000;kilogram
835458;2008;Carbon monoxide (CO);0.000591;Exide Technologies Recycling II lda;AZAMBUJA;Portugal;39.05030019;-8.916171585;Recovery of sorted materials;591000;kilogram
835481;2008;Carbon monoxide (CO);0.00141;Fábrica de Cacia (Portucel);CACIA;Portugal;40.68458733;-8.589758688;Manufacture of pulp;1410000;kilogram
835489;2008;Carbon monoxide (CO);0.000634;SN Seixal - Siderurgia Nacional, S.A.;Aldeia de Paio Pires Seixal;Portugal;38.62994848;-9.082163767;Manufacture of basic iron and steel and of ferro-alloys;634000;kilogram
835633;2008;Carbon monoxide (CO);0.00242;Centro de Produção de Souselas;Souselas;Portugal;40.29287339;-8.419549769;Manufacture of cement;2420000;kilogram
835708;2008;Carbon monoxide (CO);0.00132;Indústrias Jomar - Madeiras e Derivados;Perafita;Portugal;41.2247247;-8.695855097;Manufacture of veneer sheets and wood-based panels;1320000;kilogram
835718;2008;Carbon monoxide (CO);0.00188;Celulose Beira Industrial (CELBI), S.A.;Figueira da Foz;Portugal;40.05357095;-8.873594514;Manufacture of pulp;1880000;kilogram
835722;2008;Carbon monoxide (CO);0.00296;Centro de Produção de Alhandra;Alhandra;Portugal;38.92428785;-9.0094188;Manufacture of cement;2960000;kilogram
835741;2008;Carbon monoxide (CO);0.00383;SOLVAY PORTUGAL - Produtos Químicos, S.A.;Póvoa de Santa Iria;Portugal;38.85591222;-9.066166845;Manufacture of other inorganic basic chemicals;3830000;kilogram
835744;2008;Carbon monoxide (CO);0.0021;Fábrica Maceira-Liz;Maceira;Portugal;39.68292731;-8.897635812;Manufacture of cement;2100000;kilogram
835771;2008;Carbon monoxide (CO);0.00149;Complexo Industrial de Setúbal da Portucel;SETÚBAL;Portugal;38.49033068;-8.814943147;Manufacture of pulp;1490000;kilogram
835806;2008;Carbon monoxide (CO);0.000659;Central Termoeléctrica de Sines;SINES;Portugal;37.93061802;-8.806990854;Production of electricity;659000;kilogram
835842;2008;Carbon monoxide (CO);0.00282;Fábrica Secil - Outão;SETÚBAL;Portugal;38.51596157;-8.915293234;Manufacture of cement;2820000;kilogram
835843;2008;Carbon monoxide (CO);0.00107;Fábrica Cibra-Pataias;PATAIAS;Portugal;39.65780449;-8.984773077;Manufacture of cement;1070000;kilogram
835876;2009;Carbon monoxide (CO);0.00114;Indústrias Jomar - Madeiras e Derivados;Perafita;Portugal;41.2247247;-8.695855097;Manufacture of veneer sheets and wood-based panels;1140000;kilogram
835927;2009;Carbon monoxide (CO);0.00147;Specialty Minerals Portugal, Especialidades Minerais, S.A.;FIGUEIRA DA FOZ;Portugal;40.05877204;-8.857207421;Manufacture of other inorganic basic chemicals;1470000;kilogram
835933;2009;Carbon monoxide (CO);0.00166;SOLVAY PORTUGAL - Produtos Químicos, S.A.;Póvoa de Santa Iria;Portugal;38.85591222;-9.066166845;Manufacture of other inorganic basic chemicals;1660000;kilogram
835940;2009;Carbon monoxide (CO);0.00285;Centro de Produção de Alhandra;Alhandra;Portugal;38.92428785;-9.0094188;Manufacture of cement;2850000;kilogram
835956;2009;Carbon monoxide (CO);0.00432;MICROLIME - Produtos de Cal e Derivados, SA;ALDEIA DE PAIO PIRES;Portugal;38.62788949;-9.073891454;Manufacture of lime and plaster;4320000;kilogram
835957;2009;Carbon monoxide (CO);0.00117;Aterro Sanitário;ERMIDAS-SADO;Portugal;38.02212547;-8.356876997;Treatment and disposal of non-hazardous waste;1170000;kilogram
835963;2009;Carbon monoxide (CO);0.000781;Central Térmica da Vitória;FUNCHAL;Portugal;32.645631;-16.915725;Production of electricity;781000;kilogram
836022;2009;Carbon monoxide (CO);0.00165;Fábrica Maceira-Liz;Maceira;Portugal;39.68292731;-8.897635812;Manufacture of cement;1650000;kilogram
836102;2009;Carbon monoxide (CO);0.00214;Fábrica Secil - Outão;SETÚBAL;Portugal;38.51596157;-8.915293234;Manufacture of cement;2140000;kilogram
836116;2009;Carbon monoxide (CO);0.00112;Fábrica Cibra-Pataias;PATAIAS;Portugal;39.65780449;-8.984773077;Manufacture of cement;1120000;kilogram
836187;2009;Carbon monoxide (CO);0.0016;Complexo Industrial de Setúbal da Portucel;SETÚBAL;Portugal;38.49033068;-8.814943147;Manufacture of pulp;1600000;kilogram
836213;2009;Carbon monoxide (CO);0.00159;Centro de Produção de Souselas;Souselas;Portugal;40.29287339;-8.419549769;Manufacture of cement;1590000;kilogram
836231;2009;Carbon monoxide (CO);0.00161;Celulose Beira Industrial (CELBI), S.A.;Figueira da Foz;Portugal;40.05357095;-8.873594514;Manufacture of pulp;1610000;kilogram
836384;2009;Carbon monoxide (CO);0.000833;Central Termoeléctrica de Sines;SINES;Portugal;37.93061802;-8.806990854;Production of electricity;833000;kilogram
836423;2009;Carbon monoxide (CO);0.000526;Enviroil- Resíduos e Energia, Lda;Torres Novas;Portugal;39.45812251;-8.532970676;Recovery of sorted materials;526000;kilogram
839402;2012;Carbon monoxide (CO);0.000657;SALONIT ANHOVO, gradbeni materiali, d.d.;Deskle;Slovenia;46.06865;13.628036;Manufacture of cement;657000;kilogram
839441;2012;Carbon monoxide (CO);0.0067;Talum, d.d., Kidri?evo;Kidri?evo;Slovenia;46.393036;15.790806;Aluminium production;6700000;kilogram
839457;2012;Carbon monoxide (CO);0.000953;Termoelektrarna Šoštanj d.o.o.;Šoštanj;Slovenia;46.372286;15.053442;Production of electricity;953000;kilogram
839546;2011;Carbon monoxide (CO);0.00166;Calmit s.r.o.-Výroba vápna a lom vápenca;Žirany;Slovakia;48.383104;18.164681;Manufacture of lime and plaster;1660000;kilogram
839568;2011;Carbon monoxide (CO);0.00193;Holcim (Slovensko), a.s. - Výroba cementu;Rohožník;Slovakia;48.458203;17.189656;Manufacture of cement;1930000;kilogram
839641;2011;Carbon monoxide (CO);0.0135;Slovalco a.s.;Žiar nad Hronom;Slovakia;48.578257;18.865102;Aluminium production;13500000;kilogram
839651;2011;Carbon monoxide (CO);0.000828;Calmit s.r.o. - Výroba vápna;Tisovec;Slovakia;48.689294;19.945139;Manufacture of lime and plaster;828000;kilogram
839654;2011;Carbon monoxide (CO);0.00202;Slovenské magnezitové závody a.s. - Výroba magnezitového slinku v rota?ných šachtových peciach;Jelšava;Slovakia;48.647483;20.223414;Manufacture of refractory products;2020000;kilogram
839673;2011;Carbon monoxide (CO);0.0999;U.S.Steel s.r.o.;Košice;Slovakia;48.617783;21.198325;Manufacture of basic iron and steel and of ferro-alloys;99900000;kilogram
839685;2011;Carbon monoxide (CO);0.0027;Kovohuty a.s.;Krompachy;Slovakia;48.922639;20.881244;Copper production;2700000;kilogram
839719;2011;Carbon monoxide (CO);0.000588;Slovenské magnezitové závody a.s. -  a.s. Jelšava - divízia Bo?iar;Soko?any;Slovakia;48.5812;21.216472;Manufacture of refractory products;588000;kilogram
839722;2011;Carbon monoxide (CO);0.00117;OFZ a.s. Istebné - prevádzka Široká;Oravský Podzámok;Slovakia;49.264689;19.369947;Manufacture of basic iron and steel and of ferro-alloys;1170000;kilogram
839726;2011;Carbon monoxide (CO);0.00279;Cemmac a.s. - Výroba cementu;Horné Srnie;Slovakia;48.997314;18.103758;Manufacture of cement;2790000;kilogram
839739;2011;Carbon monoxide (CO);0.00219;Považská cementáre? a.s. - Výroba cementu;Ladce;Slovakia;49.033025;18.292761;Manufacture of cement;2190000;kilogram
839748;2011;Carbon monoxide (CO);0.00149;DOLVAP s.r.o. - Výroba vápna;Varín;Slovakia;49.200126;18.847665;Manufacture of lime and plaster;1490000;kilogram
839802;2012;Carbon monoxide (CO);0.000679;Calmit s.r.o.-Výroba vápna a lom vápenca;Žirany;Slovakia;48.383104;18.164681;Manufacture of lime and plaster;679000;kilogram
839825;2012;Carbon monoxide (CO);0.000689;Holcim (Slovensko), a.s. - Výroba cementu;Rohožník;Slovakia;48.458203;17.189656;Manufacture of cement;689000;kilogram
839898;2012;Carbon monoxide (CO);0.0133;Slovalco a.s.;Žiar nad Hronom;Slovakia;48.578257;18.865102;Aluminium production;13300000;kilogram
839906;2012;Carbon monoxide (CO);0.00145;Calmit s.r.o. - Výroba vápna;Tisovec;Slovakia;48.689294;19.945139;Manufacture of lime and plaster;1450000;kilogram
839908;2012;Carbon monoxide (CO);0.00196;Slovenské magnezitové závody a.s. - Výroba magnezitového slinku v rota?ných šachtových peciach;Jelšava;Slovakia;48.647483;20.223414;Manufacture of refractory products;1960000;kilogram
839923;2012;Carbon monoxide (CO);0.0986;U.S.Steel s.r.o.;Košice;Slovakia;48.617783;21.198325;Manufacture of basic iron and steel and of ferro-alloys;98600000;kilogram
839935;2012;Carbon monoxide (CO);0.00178;Kovohuty a.s.;Krompachy;Slovakia;48.922639;20.881244;Copper production;1780000;kilogram
839974;2012;Carbon monoxide (CO);0.0012;OFZ a.s. Istebné - prevádzka Široká;Oravský Podzámok;Slovakia;49.264689;19.369947;Manufacture of basic iron and steel and of ferro-alloys;1200000;kilogram
839979;2012;Carbon monoxide (CO);0.00198;Cemmac a.s. - Výroba cementu;Horné Srnie;Slovakia;48.997314;18.103758;Manufacture of cement;1980000;kilogram
839991;2012;Carbon monoxide (CO);0.00281;Považská cementáre? a.s. - Výroba cementu;Ladce;Slovakia;49.033025;18.292761;Manufacture of cement;2810000;kilogram
839999;2012;Carbon monoxide (CO);0.00156;DOLVAP s.r.o. - Výroba vápna;Varín;Slovakia;49.200126;18.847665;Manufacture of lime and plaster;1560000;kilogram
840396;2008;Carbon monoxide (CO);4.11E-10;Franzefoss Gjenvinning - Eide avfallsdeponi;Ågotnes;Norway;60.3860321;4.969389;Collection of non-hazardous waste;0.411;kilogram
840579;2008;Carbon monoxide (CO);0.00201;ROCKWOOL AS, Trondheim;Trondheim;Norway;63.4355431;10.46758;Manufacture of other non-metallic mineral products n.e.c.;2010000;kilogram
859761;2011;Carbon monoxide (CO);0.00081;Zlatna Panega Tsiment AD;Zlatna Panega;Bulgaria;43.088184;24.170937;Manufacture of cement;810000;kilogram
859782;2011;Carbon monoxide (CO);0.000728;ZNHV;Golemo Malovo;Bulgaria;42.90878;22.976383;Manufacture of lime and plaster;728000;kilogram
859783;2011;Carbon monoxide (CO);0.000657;VZ;Ognyanovo;Bulgaria;42.139523;24.401796;Manufacture of lime and plaster;657000;kilogram
859797;2011;Carbon monoxide (CO);0.0185;"""Solvey Sodi "" AD";Devnya;Bulgaria;43.263611;27.708887;Manufacture of other inorganic basic chemicals;18500000;kilogram
859804;2011;Carbon monoxide (CO);0.00145;"""TETs Maritsa iztok 2"" EAD";Kovachevo;Bulgaria;42.25642;26.132015;Production of electricity;1450000;kilogram
859812;2011;Carbon monoxide (CO);0.000633;"TETs ""Republika""";Pernik;Bulgaria;42.606667;23.078333;Steam and air conditioning supply;633000;kilogram
859818;2011;Carbon monoxide (CO);0.000583;Ploshtadka Beli Izvor;Beli izvor;Bulgaria;43.28318;23.463966;Manufacture of cement;583000;kilogram
860593;2012;Carbon monoxide (CO);0.00191;VASSILIKO CEMENT WORKS PUBLIC COMPANY LTD, Vassilikos Plant;ZYGI;Cyprus;34.721666;33.316388;Manufacture of cement;1910000;kilogram
861586;2011;Carbon monoxide (CO);0.00105;Moravskoslezské cukrovary, a.s.  závod Hrušovany;Hrušovany nad Jevišovkou;Czech Republic;48.81125445;16.40426332;Manufacture of sugar;1050000;kilogram
861588;2011;Carbon monoxide (CO);0.00107;UNIPETROL RPA;Litvínov;Czech Republic;50.56136055;13.61185648;Manufacture of other organic basic chemicals;1070000;kilogram
861603;2011;Carbon monoxide (CO);0.000606;Elektrárny Tušimice;Kada?;Czech Republic;50.38259908;13.33814515;Production of electricity;606000;kilogram
861611;2011;Carbon monoxide (CO);0.00252;Cement Hranice, akciová spole?nost;Hranice;Czech Republic;49.56116667;17.76095556;Manufacture of cement;2520000;kilogram
861615;2011;Carbon monoxide (CO);0.00162;celulozka;Št?tí;Czech Republic;50.46118536;14.37481449;Manufacture of paper and paperboard;1620000;kilogram
861649;2011;Carbon monoxide (CO);0.00247;závod Mokrá;Mokrá-Horákov;Czech Republic;49.21641099;16.77168227;Manufacture of cement;2470000;kilogram
861651;2011;Carbon monoxide (CO);0.0495;ArcelorMittal Ostrava a.s.;Ostrava;Czech Republic;49.7958697;18.30577783;Manufacture of basic iron and steel and of ferro-alloys;49500000;kilogram
861655;2011;Carbon monoxide (CO);0.00142;KOTOU? ŠTRAMBERK, spol. s r.o.;Štramberk;Czech Republic;49.57982179;18.11595116;Manufacture of lime and plaster;1420000;kilogram
